"식사코드	급식일자	요리명"
"3	20210416	김주먹밥1.2.5.6.10.15.16.<br/>우동한그릇1.5.6.7.13.18.<br/>매콤치킨텐더/허니머스터드1.5.6.13.15.18.<br/>단무지<br/>아침에주스(오렌지)13."
"1	20210419	찹쌀밥<br/>오징어무국*5.6.9.13.17.<br/>석류무쌈13.<br/>오리훈제/허니머스터드D1.5.6.<br/>치즈감자고로케1.2.5.6.12.<br/>배추김치9.13."
"2	20210419	단호박카로틴쌀밥<br/>순두부연포탕(얼큰)5.6.18.<br/>어묵김치볶음1.5.6.9.13.<br/>브로콜리치즈함박스테이크1.2.5.6.10.11.12.13.15.16.18.<br/>총각김치9.<br/>우유미숫가루*2.5.13."
"3	20210419	자율밥+김자반5.<br/>호박죽13.<br/>우리밀마늘빵스틱2.5.6.<br/>토마토스파게티1.2.5.6.10.12.13.15.16.<br/>크링클컷/케첩5.6.12.<br/>배추김치9.<br/>오이피클<br/>최고야포도C주스13."
"1	20210420	찹쌀밥<br/>초코칩쿠키(생지)1.2.5.6.<br/>들깨수제비국(중)5.6.<br/>취나물무침*5.6.<br/>치즈불닭*2.5.6.13.15.<br/>석박지9."
"2	20210420	차조쌀밥<br/>등뼈우거지국5.6.10.<br/>날치알달걀찜1.2.5.6.8.9.<br/>찹쌀콩멸치볶음5.6.13.<br/>깍두기9.<br/>김구이(개별)"
"3	20210420	흑미밥<br/>쇠고기부추영양탕5.6.9.16.<br/>파프리카잡채5.6.10.13.18.<br/>통살새우까스1.5.6.9.<br/>보쌈김치9.<br/>타르타르소스1.5.6.13.<br/>비요뜨쿠키앤크림2."
"1	20210421	카레햄채소볶음밥1.2.5.6.9.10.12.13.15.16.18.<br/>미니갈릭연유하드롤1.2.5.6.<br/>열무된장국5.6.9.17.18.<br/>떡갈비꼬치*5.6.10.<br/>석박지9."
"2	20210421	나시고랭볶음밥1.2.5.6.9.10.13.16.18.<br/>맑은콩나물국5.9.<br/>저염오이지무침*13.<br/>크리미어니언수제치킨1.2.5.6.13.15.18.<br/>깍두기9.<br/>유자주스13."
"3	20210421	찹쌀밥<br/>짬뽕국1.5.6.9.10.13.17.18.<br/>비엔나&치즈떡케첩볶음2.5.6.10.12.13.15.16.<br/>순살가자미카레튀김2.5.6.12.13.16.18.<br/>나박김치9.<br/>조각파인애플"
"1	20210422	전복죽2.5.6.7.10.13.16.18.<br/>생크림토스트1.2.5.6.12.13.<br/>동치미9.<br/>무말랭이김치<br/>시리얼(크랜베리/오즈/초코첵스)/2.5.6.<br/>사과즙*13."
"2	20210422	모둠콩밥5.<br/>대패고추장숙주불고기*5.6.10.13.<br/>황태감자국*1.<br/>리코타치즈샐러드/오리엔탈D1.2.5.6.<br/>타코야끼*1.2.5.6.13.17.<br/>배추김치9.13."
"3	20210422	기장밥<br/>우렁된장찌개5.6.9.<br/>한돈수육5.6.10.13.<br/>비빔막국수3.5.6.13.<br/>아삭이고추된장무침5.6.<br/>보쌈김치9."
"1	20210423	찹쌀밥<br/>휘낭시에1.2.5.6.14.<br/>육개장(고)5.6.9.16.<br/>연탄오리불고기/파채/깻잎채5.<br/>열무된장무침5.6.<br/>보쌈김치9."
"2	20210423	팥밥<br/>아욱감자된장국5.6.9.<br/>열무비빔냉면1.3.5.6.9.13.<br/>깍두기9.<br/>리얼통살생선가스/파인타르타르1.5.6.13.<br/>비피더스명장(포도)2.13."
"3	20210423	삼겹살김치볶음밥5.6.9.10.13.18.<br/>달걀파국1.<br/>고구마떡맛탕5.13.<br/>석박지9.<br/>바비큐소스닭꼬치5.6.12.13.15.<br/>초코에몽2."
"1	20210426	찹쌀밥<br/>참치김치찌개5.6.9.<br/>레몬무쌈13.<br/>콩나물부추무침5.<br/>오리엔탈소스통삼겹구이10.13.<br/>무말랭이김치<br/>바나나우유2."
"2	20210426	흑미밥<br/>짬뽕국*5.6.9.10.13.17.18.<br/>안동찜닭/납작당면5.6.13.15.18.<br/>시금치무침*5.6.<br/>배추김치9.13.<br/>시나몬파이(생지)1.2.5.6."
"3	20210426	찹쌀밥<br/>설렁탕/면사리1.5.6.13.16.<br/>브로콜리/초장5.6.13.<br/>오꼬노미야끼1.5.6.9.10.13.17.<br/>석박지9.<br/>바람떡2개<br/>도시락김"
"1	20210427	찹쌀밥<br/>달걀부추국1.5.6.9.<br/>국물떡볶이*1.5.6.12.13.16.18.<br/>멸치볶음*5.6.13.14.<br/>분식만두튀김1.5.6.13.18.<br/>자장소스*5.6.10.13.16."
"2	20210427	현미찹쌀밥<br/>전주식순대국*2.5.6.9.10.13.16.<br/>아삭이고추쌈장무침2.4.5.6.13.14.19.<br/>돈육김치볶음*5.6.9.10.13.<br/>호박깻잎맛살감자전1.5.6.8.<br/>석박지9."
"3	20210427	참치야채비빔밥5.6.13.<br/>건새우무국9.<br/>알감자버터구이2.5.13.<br/>배추김치9.<br/>증편<br/>청포도에이드80ml"
"1	20210428	오므라이스/지단포함1.2.5.6.10.12.13.15.16.18.<br/>오므라이스소스*1.2.5.6.11.12.13.16.18.<br/>겉바속쫄핫도그/케첩1.2.5.6.10.12.15.16.18.<br/>팽이버섯미소장국5.<br/>배추김치9.13.<br/>딸기요구르트(친환경)2.<br/>애플수박"
"2	20210428	찹쌀밥<br/>한그릇사골떡만두국*1.5.6.10.16.18.<br/>오징어야채핫바1.2.5.6.<br/>단무지무침*<br/>깍두기9.<br/>워터젤리(포도/쁘띠첼)"
"3	20210428	흑미밥<br/>얼갈이된장국5.6.<br/>오이스틱&쌈장5.6.13.<br/>콩나물무침5.<br/>새송이&통마늘구이2.<br/>삼겹살소금구이5.6.10.13.<br/>보쌈김치9."
"1	20210429	찹쌀밥<br/>팝콘(크리미카라멜)2.13.<br/>돼지갈비김치찌개5.6.9.10.13.<br/>돈육데리야끼구이*12.13.16.1.2.5.6.10.<br/>양념깻잎지*5.6.13.<br/>총각김치9."
"2	20210429	찰보리밥<br/>초코파이(초록)1.2.5.6.<br/>닭개장*5.6.15.<br/>비름나물고추장무침5.6.13.<br/>모둠소시지채소볶음1.2.5.6.10.12.13.15.16.18.<br/>배추김치9.13."
"1	20210503	찹쌀밥<br/>한그릇얼큰순대국*2.5.6.9.10.13.16.<br/>아삭이고추쌈장무침2.4.5.6.13.14.19.<br/>수제언양식숯불고기/소스*1.2.5.6.10.12.13.15.16.18.<br/>깍두기9.<br/>푸릇푸릇샐러드주스*13."
"2	20210503	흑미밥<br/>바지락살미역국(들기름)5.6.9.16.18.<br/>매콤부추잡채5.6.10.13.18.<br/>돈육고구마강정*1.2.4.5.6.10.12.13.15.18.<br/>배추김치9.13.<br/>초코칩트위스트(생지)1.2.5.6."
"3	20210503	자장덮밥5.6.10.13.16.<br/>달걀파국1.<br/>브로콜리/초장5.6.13.<br/>언양식바싹불고기1.2.5.6.10.12.13.15.16.<br/>배추김치9.<br/>딸기"
"1	20210504	찹쌀밥<br/>황태감자국*1.<br/>등갈비김치찜5.6.9.10.13.<br/>짬뽕만두튀김1.5.6.10.17.18.<br/>동치미9.<br/>애플수박"
"2	20210504	찰옥수수밥<br/>참치김치찌개5.6.9.<br/>비엔나치즈떡볶음*1.2.5.6.10.12.13.15.16.18.<br/>햄달걀말이*1.2.5.6.10.12.15.16.<br/>총각김치9.<br/>골드파인애플"
"3	20210504	쇠고기콩나물밥5.16.<br/>고추장찌개5.6.10.<br/>부추파절이13.<br/>수제후라이드치킨1.2.5.6.13.15.18.<br/>총각김치9.<br/>양념장5.6.13.<br/>꿀떡2개"
"1	20210505	찹쌀밥<br/>허니버터하드롤*1.2.5.6.<br/>사골육개장*5.6.9.16.<br/>달걀두부구이/양념장1.5.6.<br/>닭볶음탕*5.6.13.15.18.<br/>깍두기9."
"2	20210505	치킨마요덮밥*1.5.6.13.15.18.<br/>고추송송불고기피자1.2.5.6.10.12.13.16.<br/>팽이버섯미소장국5.<br/>석박지9.<br/>곡물그대로(롤)1.2.5.6.14.<br/>사과즙*13."
"3	20210505	강황쌀밥<br/>부대찌개1.2.5.6.9.10.13.15.16.<br/>사태떡찜5.6.10.13.<br/>미나리숙주무침(자율)5.6.<br/>깍두기9.<br/>쁘띠첼워터젤리(포도)"
"1	20210506	찹쌀밥<br/>아욱수제비국*5.6.<br/>수육/새우젓*5.6.9.10.13.<br/>보쌈김치9.<br/>무말랭이무침(매실)17.<br/>머스캣음료(돌)13.<br/>깻잎무쌈"
"2	20210506	완두콩밥<br/>대패간장불고기*1.2.5.6.10.12.13.<br/>닭개장*5.6.15.<br/>비름나물고추장무침5.6.13.<br/>카프레제샐러드*1.2.5.6.12.13.<br/>깍두기9."
"3	20210506	흑미밥<br/>등뼈감자탕5.6.10.<br/>참치김치볶음5.9.13.<br/>순살가자미카레튀김2.5.6.12.13.16.18.<br/>석박지9.<br/>빅구슬아이스크림(청포도)1.2.5."
"1	20210507	쇠고기양송이죽5.6.7.13.16.18.<br/>크리미고구마빵1.2.5.6.<br/>꼬들무채장아찌13.<br/>짜요짜요(포도)2.<br/>시리얼(크랜/오즈/초코/뮤즐리)/2.5.6."
"2	20210507	버섯카로틴쌀밥12.<br/>쇠고기두부탕국*5.6.16.<br/>오이부추무침*5.6.13.<br/>국물떡볶이*1.5.6.12.13.16.18.<br/>찰순대*5.6.10.13.<br/>짬뽕만두튀김1.5.6.10.17.18.<br/>배추김치9.13.<br/>돌산갓피클"
"3	20210507	흑미밥<br/>(자율)오이스틱&쌈장5.6.13.<br/>비빔막국수3.5.6.13.<br/>돼지족발구이10.<br/>두부김치국5.9.<br/>보쌈김치9.<br/>고추냉이쌈무"
"1	20210510	찹쌀밥<br/>맑은콩나물국5.9.<br/>한우찹스테이크/스테이크S1.2.5.6.10.12.13.16.<br/>시금치무침*5.6.<br/>석박지9.<br/>카스테라머핀1.2.5.6."
"2	20210510	기장쌀밥<br/>아욱수제비국*5.6.<br/>머위들깨볶음5.6.<br/>궁중떡갈비/어린잎채소/소스*1.2.5.6.10.12.13.15.16.18.<br/>배추김치9.13.<br/>김구이(개별)<br/>포도(블랙사파이어)/청포도"
"3	20210510	삼색소보로덮밥1.5.9.10.13.<br/>조랭이떡국1.5.6.16.<br/>치커리사과무침(자율)13.<br/>닭장각오븐구이5.13.15.<br/>깍두기9.<br/>바나나맛우유2."
"1	20210511	찹쌀밥<br/>동태쑥갓탕(살+곤이)5.6.9.<br/>돈육메추리알장조림*1.5.6.10.13.<br/>단무지무침*<br/>김치볶음1.5.6.9.13.<br/>우유미숫가루*2.5.13.<br/>달달하고팡2.5.16."
"2	20210511	통밀쌀밥6.<br/>건새우근대된장국5.6.9.<br/>양배추찜2.4.5.6.13.14.19.<br/>쌈장(전)2.4.5.6.13.14.19.<br/>파채콩나물무침5.13.<br/>돈오븐구이5.6.10.12.13.18.<br/>보쌈김치9.<br/>파프리카스틱/오이스틱/고추"
"3	20210511	도토리묵국9.<br/>흑미밥<br/>감자으깬샐러드5.6.8.13.1.<br/>순살닭갈비5.6.13.15.<br/>레몬쌈무<br/>보쌈김치9.<br/>도시락김"
"1	20210512	깍두기스팸볶음밥/김가루1.2.5.6.9.10.13.15.16.18.<br/>달걀부추국1.5.6.9.<br/>사천자장치킨1.2.5.6.12.13.15.<br/>동치미9.<br/>블루베리크림치즈찰떡1.2.4.5.6.<br/>청포도(시들러스)"
"2	20210512	햄참치마요비빔밥/김가루1.2.5.6.10.15.16.18.<br/>미소미역된장국5.6.9.<br/>초고추장(비빔밥용)5.6.13.<br/>매콤허니치킨*1.2.4.5.6.13.15.<br/>배추김치9.13.<br/>파인주스(파인애플씨)*13."
"3	20210512	찹쌀밥<br/>돈육김치찌개5.6.9.10.<br/>부추양파무침5.6.13.<br/>한우불고기5.6.13.16.<br/>새송이&통마늘구이2.<br/>나박김치9."
"1	20210513	찹쌀밥<br/>마카니커리소스*2.5.6.10.12.13.16.18.<br/>매콤어묵쑥갓탕*1.5.6.<br/>달걀후라이*1.5.<br/>멘보샤/요거트타르타르1.2.5.6.9.13.<br/>깍두기9.<br/>삼색컵과일(파인/키위/방울)*12."
"2	20210513	강황쌀밥<br/>두부김치국5.6.9.<br/>메추리알장조림*1.5.6.10.13.<br/>오삼불고기5.6.10.17.<br/>석박지9.<br/>닭알떡1."
"3	20210513	찹쌀밥<br/>설렁탕/면사리1.5.6.13.16.<br/>순대야채볶음2.5.6.10.13.16.<br/>석박지9.<br/>연두부찜/양념장5.6.13.<br/>바나나"
"1	20210514	찹쌀밥<br/>쫄면채소무침*5.6.13.<br/>사골조랭떡국1.16.<br/>쌈장*2.4.5.6.13.14.19.<br/>족발구이10.<br/>보쌈김치9.<br/>프로틴바*1.2.4.5.6."
"2	20210514	산채비빔밥5.16.<br/>치즈쌀케이크*1.2.5.6.<br/>팽이버섯미소장국5.<br/>한우약고추장10.13.16.<br/>달걀후라이*1.5.<br/>배추김치9.13.<br/>골드키위"
"3	20210514	유부초밥3개5.13.<br/>우동한그릇1.5.6.7.13.18.<br/>해쉬브라운5.6.12.<br/>배추김치9.<br/>단무지<br/>아침에주스(포도)13."
"1	20210517	찹쌀밥<br/>초코파이(초록)1.2.5.6.<br/>감자버섯수제비국5.6.9.<br/>김치닭살볶음5.6.9.13.15.<br/>스모그햄전1.2.5.6.10.13.15.16.<br/>무말랭이김치"
"2	20210517	발아현미밥<br/>오징어무국*5.6.9.13.17.<br/>열무비빔냉면1.3.5.6.9.13.<br/>등심돈카츠/매콤돈가스소스1.2.5.6.10.11.12.13.16.18.<br/>깍두기9.<br/>망고푸딩*13."
"3	20210517	찹쌀밥<br/>새알만두국1.5.6.10.15.16.18.<br/>5월제철취나물무침5.6.<br/>감자채볶음<br/>깍두기9.<br/>명가떡갈비/스테이크소스1.2.5.6.10.12.13.15.16.18.<br/>짜먹는요구르트(딸기)2."
"1	20210518	찹쌀밥<br/>등뼈우거지국5.6.10.<br/>애호박느타리버섯볶음5.<br/>나쵸양념치킨1.2.4.5.6.12.13.15.<br/>깍두기9.<br/>패스츄리모닝빵/딸기쩀1.2.5.6.13."
"2	20210518	홍국쌀밥<br/>부대찌개1.2.5.6.9.10.12.13.15.16.<br/>과일샐러드/요거트드레싱1.2.5.6.11.12.<br/>미역줄기맛살볶음1.5.6.8.13.<br/>치즈불닭*2.5.6.13.15.<br/>총각김치9."
"3	20210518	찹쌀밥<br/>삼겹살제육볶음5.6.10.13.<br/>순두부백탕5.6.9.18.<br/>탕평채1.5.6.13.16.<br/>레몬쌈무<br/>보쌈김치9."
"1	20210519	찹쌀밥<br/>닭개장*5.6.15.<br/>자장떡볶이*1.5.6.13.16.<br/>브로콜리치즈함박스테이크1.2.5.6.10.11.12.13.15.16.18.<br/>깍두기9.<br/>제주감귤주스13."
"2	20210519	버섯카로틴쌀밥12.<br/>쇠고기미역국(들기름)5.6.9.16.<br/>오이부추무침*5.6.13.<br/>한우불고기*5.6.16.<br/>김치볶음1.5.6.9.13.<br/>초코타르트1.2.5.6."
"3	20210519	흑미밥<br/>매콤닭곰탕&당면사리15.<br/>콩나물무침5.<br/>크런치청파래오징어까스1.5.6.17.18.<br/>석박지9.<br/>타르타르소스1.5.6.13.<br/>비피더스명장포도2."
"1	20210520	찹쌀밥<br/>매콤어묵쑥갓탕*1.5.6.<br/>연탄오리불고기5.<br/>파채상추콩나물무침5.13.<br/>배추김치9.13.<br/>플리또(석류사과)13."
"2	20210520	차수수밥<br/>유부쫄면무침*5.6.13.<br/>사골조랭떡국1.16.<br/>석박지9.<br/>팡가시우스까스/칠리소스1.5.6.11.12.13.<br/>사과(부사)13."
"3	20210520	클로렐라쌀밥<br/>쇠고기미역국5.6.16.<br/>매운돼지갈비떡찜2.5.6.10.13.<br/>파프리카잡채5.6.10.13.18.<br/>배추김치9.<br/>포도(델라웨어)"
"1	20210521	전복죽2.5.6.7.10.13.16.18.<br/>칠리핫도그*1.2.5.6.10.12.13.15.16.<br/>꼬들무채장아찌13.<br/>삶은달걀1.5.6.13.16.<br/>동치미9.<br/>불가리스(사과)2.13."
"2	20210521	혼합팔곡(8곡/친환경)5.<br/>대패고추장숙주불고기*5.6.10.13.<br/>몽글순두부짬뽕탕5.6.8.9.16.17.18.<br/>시금치옥수수알무침5.6.13.<br/>양상추샐러드/참깨흑임자D1.2.5.6.<br/>깍두기9."
"3	20210521	찹쌀밥<br/>얼갈이된장국5.6.<br/>멸치볶음5.6.13.14.<br/>김치볶음+김가루5.9.13.<br/>계란후라이1.5.<br/>스팸구이1.2.5.6.10.13.15.16.<br/>깍두기9.<br/>엔요1002.<br/>라이스틱/소스5.6.12.13."
"1	20210524	찹쌀밥<br/>동태쑥갓탕(살+곤이)5.6.9.<br/>골뱅이파채무침5.13.<br/>오삼불고기5.6.10.17.<br/>배추김치9.13.<br/>워터젤리(사과/쁘띠첼)"
"2	20210524	흑미밥<br/>초코칩쿠키(생지)1.2.5.6.<br/>시금치수제비국*5.6.<br/>고구마줄기들깨볶음5.6.<br/>찹쌀콩멸치볶음5.6.13.<br/>토마토소스돼지갈비찜1.2.5.6.10.12.13.16.18.<br/>깍두기9."
"3	20210524	새우살계란볶음밥1.2.5.6.8.9.10.12.13.15.16.18.<br/>팽이미소장국5.6.7.9.13.18.<br/>오이도라지무침5.6.13.<br/>탕수육/소스1.5.6.10.11.12.13.<br/>깍두기9.<br/>아이러브요거트드링크(사과)2."
"1	20210525	찹쌀밥<br/>맑은콩나물국5.9.<br/>양배추찜2.4.5.6.13.14.19.<br/>쌈장*2.4.5.6.13.14.19.<br/>레몬무쌈13.<br/>오리엔탈소스통삼겹구이10.13.<br/>보쌈김치9.<br/>파인주스(파인애플씨)*13."
"2	20210525	기장쌀밥<br/>미트볼펜네조림1.2.5.6.10.12.13.15.16.<br/>몽글순두부들깨탕5.6.8.9.16.17.18.<br/>양상추샐러드/키위드레싱1.2.5.6.<br/>오징어김치전1.5.6.9.10.16.17.<br/>깍두기9."
"3	20210525	찹쌀밥<br/>아이스티라미슈컵케익1.2.5.6.<br/>순대돼지고기국2.5.6.9.10.13.16.<br/>파채콩나물무침5.6.13.<br/>햄야채달걀말이1.2.5.6.10.15.16.<br/>석박지9."
"1	20210526	가츠동1.2.5.6.10.12.13.<br/>우동국물*1.2.5.6.7.9.13.16.18.<br/>치킨소스야채가마보꼬어묵바1.2.5.6.12.13.<br/>배추김치9.13.<br/>바나나우유2."
"2	20210526	찹쌀밥/김자반5.<br/>자장면*5.6.10.13.16.<br/>치즈햄포테이토샌드위치1.2.5.6.10.12.13.15.16.<br/>배추김치9.13.<br/>단무지(반달단무지)<br/>빅구슬아이스크림1.2.5."
"3	20210526	찹쌀밥<br/>짬뽕국1.5.6.9.10.13.17.18.<br/>발사믹샐러드1.2.5.6.13.<br/>고구마치즈돈까스/소스1.2.5.6.10.11.12.13.16.18.<br/>배추김치9.<br/>오이피클"
"1	20210527	찹쌀밥<br/>황태감자국*1.<br/>열무된장무침5.6.<br/>치즈불닭*2.5.6.13.15.<br/>깍두기9.<br/>요거톡(초코볼)2."
"2	20210527	차조쌀밥<br/>검정깨두부/참치김치볶음5.6.9.13.<br/>닭곰탕*15.<br/>순대채소볶음*2.5.6.10.13.16.<br/>석박지9.<br/>꿀치즈토마토2.12.13."
"3	20210527	비빔밥5.6.10.13.<br/>쇠고기무국5.6.16.<br/>토마토소스등갈비구이5.6.10.12.13.16.<br/>계란후라이1.5.<br/>배추김치9.<br/>우리쌀로만든오란다5."
"1	20210528	수제대만샌드위치*1.2.5.6.10.12.13.15.16.<br/>참치채소죽<br/>꼬들무채장아찌13.<br/>깍두기9.<br/>아침에주스(사과)13.<br/>블루베리크림치즈찰떡1.2.4.5.6."
"2	20210528	찹쌀밥<br/>아이스슈(쿠키앤크림)1.2.5.6.<br/>나가사키짬뽕*5.6.8.9.12.13.15.16.17.18.<br/>취나물무침(자율/건데친)5.6.<br/>양념치킨*2.4.5.6.12.13.15.18.<br/>배추김치9.13.<br/>단무지(반달단무지)"
"1	20210531	찹쌀밥<br/>짬뽕국*5.6.9.10.13.17.18.<br/>달걀장조림1.5.6.10.13.<br/>날치알고기완자/케첩1.2.3.5.6.10.12.15.16.18.<br/>배추김치9.13.<br/>우리밀꿀약과*5.6.13."
"2	20210531	발아현미밥<br/>대패고추장콩나물불고기*5.6.10.13.<br/>쇠고기당면국*5.6.16.<br/>애호박느타리버섯볶음5.<br/>배추김치9.13.<br/>비피더스명장(포도)2.13."
"3	20210531	불닭마요덮밥1.5.6.12.13.15.<br/>모듬어묵국1.5.6.7.9.13.18.<br/>고구마맛탕5.13.<br/>배추김치9.<br/>단무지<br/>헬로엔요미니언즈(플레인)2."
"1	20210601	햄채소볶음밥*1.2.5.6.9.10.13.16.18.<br/>팽이버섯미소장국5.<br/>나박김치9.<br/>자장소스*5.6.10.13.16.<br/>모닝빵/딸기쨈/버터1.2.5.6.13.<br/>유자주스13."
"2	20210601	완두콩밥<br/>바나나핫케이크/생크림블루베리1.2.5.6.13.<br/>꽃게탕*5.6.8.9.16.17.18.<br/>애호박느타리버섯볶음5.<br/>수제언양식스테크전1.5.6.10.18.<br/>배추김치9.13.<br/>양념장5.6.13."
"3	20210601	자율밥+김자반5.<br/>생크림카스텔라꽈배기(수제)1.2.5.6.<br/>팽이미소장국5.6.7.9.13.18.<br/>양상추샐러드/키위D1.2.5.6.11.<br/>토마토스파게티1.2.5.6.10.12.13.15.16.<br/>깍두기9.<br/>오이피클<br/>사과주스(친환경)13."
"1	20210602	제육덮밥/깻잎/콩나물5.6.10.13.<br/>달걀부추국1.5.6.9.<br/>소떡꼬치/소스5.6.10.12.13.15.<br/>배추김치9.13.<br/>바나나우유2.<br/>곡물크림치즈롤1.2.5.6.14."
"2	20210602	미니우동*1.5.6.7.9.13.18.<br/>햄김치참치밥버거1.2.5.6.9.10.13.15.16.18.<br/>시금치무침*5.6.<br/>소보로회오리감자튀김1.5.6.12.<br/>깍두기9.<br/>단무지(반달단무지)<br/>오라떼(피치)"
"3	20210602	강황쌀밥<br/>순두부백탕5.6.9.18.<br/>매운돼지갈비떡찜2.5.6.10.13.<br/>달걀말이1.2.5.<br/>석박지9.<br/>수박<br/>도시락김"
"1	20210603	쇠고기양송이죽5.6.7.13.16.18.<br/>생크림토스트/딸기쨈1.2.5.6.12.13.<br/>꼬들무채장아찌13.<br/>아침에주스(사과)13.<br/>시리얼(크랜/오즈/초코/뮤즐리)/2.5.6."
"2	20210603	현미찹쌀밥<br/>맑은콩나물국5.9.<br/>달걀두부구이/양념장1.5.6.<br/>과일샐러드/요거트드레싱1.2.5.6.11.12.<br/>치즈불닭*2.5.6.13.15.<br/>배추김치9.13."
"3	20210603	찹쌀밥<br/>옥수수스프2.5.6.13.16.<br/>크루통2.5.6.<br/>한우안심찹스테이크(고기)1.2.5.10.12.13.16.6.<br/>골뱅이소면무침5.6.13.<br/>깍두기9.<br/>한우찹스테이크(소스)1.2.5.6.12.13.16.<br/>조각파인애플"
"1	20210604	찹쌀밥<br/>마카니커리소스*2.5.6.10.12.13.16.18.<br/>미소미역된장국5.6.9.<br/>떡갈비꼬치*5.6.10.<br/>깍두기9.<br/>김구이(개별)<br/>수제생크림과일샌드1.2.5.6.10.11.13.15.16."
"2	20210604	혼합십곡밥(10곡)5.<br/>대패간장불고기*1.2.5.6.10.12.13.<br/>매콤로제소스스파게티1.2.5.6.9.10.12.13.<br/>우렁두부된장찌개(고)5.6.9.<br/>쌈장*2.4.5.6.13.14.19.<br/>상추/모듬쌈<br/>깍두기9.<br/>식혜(유기농)13."
"3	20210604	셀프김밥+치즈1장1.2.5.6.8.10.15.16.<br/>모듬어묵국1.5.6.7.9.13.18.<br/>구멍떡볶이1.5.6.12.13.16.18.<br/>배추김치9.<br/>메로나보틀우유2."
"1	20210607	찹쌀밥<br/>우리밀마늘빵스틱(생지)2.5.6.<br/>브로콜리치즈스프*4.5.6.13.16.18.2.<br/>멸치고추장볶음*5.6.13.<br/>치즈폭포돈까스/소스1.2.5.6.10.11.12.13.16.18.<br/>깍두기9."
"2	20210607	기장쌀밥<br/>쇠고기미역국(참기름)5.6.9.16.<br/>매콤어묵잡채*5.6.10.13.18.<br/>토마토소스돼지갈비찜1.2.5.6.10.12.13.16.18.<br/>깍두기9.<br/>메이플피칸파이*1.2.5.6.14."
"3	20210607	누룽지탕<br/>자장면한그릇5.6.10.13.16.<br/>쌀모닝빵(세종쌀)/딸기잼1.2.5.6.13.<br/>깐쇼새우/칠리소스1.5.6.9.12.13.<br/>배추김치9.<br/>단무지"
"1	20210608	찹쌀밥<br/>북어감자국<br/>달걀찜1.2.5.6.8.9.13.<br/>매콤삼겹살볶음5.6.9.10.13.<br/>무말랭이김치<br/>불가리스(사과)2.13."
"2	20210608	홍국쌀밥<br/>건새우근대된장국5.6.9.<br/>안동찜닭/납작당면5.6.13.15.18.<br/>비빔채소/얇은피만두1.5.6.10.13.15.16.18.<br/>보쌈김치9.<br/>아이스홍시13."
"3	20210608	하이라이스1.2.5.6.10.12.13.16.<br/>청양초콩나물국5.6.9.<br/>오이도라지무침5.6.13.<br/>치즈미트파이1.2.5.6.<br/>배추김치9.<br/>짜먹는요구르트(딸기)2."
